States,Region,Latitude,Longitude,Date,Day,Type of Day,Month,Season,Period,Electricity Consumed
Sikkim,ER,27.3333303,88.6166475,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,1.2
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,2.4
Assam,NER,26.7499809,94.21666744,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,30.2
Manipur,NER,24.79997072,93.95001705,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Meghalaya,NER,25.57049217,91.8800142,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,5.1
Mizoram,NER,23.71039899,92.72001461,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,1.5
Nagaland,NER,25.6669979,94.11657019,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2019-06-17,Monday,Working,6,SUMMER,pre-Covid-Lockdown,5.0
Punjab,NR,31.51997398,75.98000281,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,206.1
Haryana,NR,28.45000633,77.01999101,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,140.6
Rajasthan,NR,26.44999921,74.63998124,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,223.7
Delhi,NR,28.6699929,77.23000403,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,99.3
UP,NR,27.59998069,78.05000565,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,384.1
Uttarakhand,NR,30.32040895,78.05000565,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,42.6
HP,NR,31.10002545,77.16659704,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,29.4
J&K,NR,33.45,76.24,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,44.9
Chandigarh,NR,30.71999697,76.78000565,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,5.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,87.9
Gujarat,WR,22.2587,71.1924,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,316.1
MP,WR,21.30039105,76.13001949,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,202.7
Maharashtra,WR,19.25023195,73.16017493,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,476.8
Goa,WR,15.491997,73.81800065,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,11.5
DD,WR,20.4283,72.8397,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,7.6
DNH,WR,20.26657819,73.01661779999999,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,17.8
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,197.0
Telangana,SR,18.1124,79.0193,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,171.0
Karnataka,SR,12.57038129,76.91999711,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,217.5
Kerala,SR,8.900372741,76.56999263,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,75.8
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,354.1
Pondy,SR,11.93499371,79.83000037,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,9.2
Bihar,SR,25.78541445,87.4799727,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,106.4
DVC,ER,22.4975,88.3527,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,68.1
Jharkhand,ER,23.80039349,86.41998572,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,27.3
Odisha,ER,19.82042971,85.90001746,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,82.8
West Bengal,ER,22.58039044,88.32994665,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,176.5
Sikkim,ER,27.3333303,88.6166475,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,1.2
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,2.4
Assam,NER,26.7499809,94.21666744,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,32.7
Manipur,NER,24.79997072,93.95001705,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Meghalaya,NER,25.57049217,91.8800142,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,5.7
Mizoram,NER,23.71039899,92.72001461,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,1.5
Nagaland,NER,25.6669979,94.11657019,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2019-06-18,Tuesday,Working,6,SUMMER,pre-Covid-Lockdown,5.7
Punjab,NR,31.51997398,75.98000281,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,246.5
Haryana,NR,28.45000633,77.01999101,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,172.2
Rajasthan,NR,26.44999921,74.63998124,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,208.5
Delhi,NR,28.6699929,77.23000403,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,106.4
UP,NR,27.59998069,78.05000565,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,394.1
Uttarakhand,NR,30.32040895,78.05000565,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,44.2
HP,NR,31.10002545,77.16659704,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,29.6
J&K,NR,33.45,76.24,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,45.9
Chandigarh,NR,30.71999697,76.78000565,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,5.7
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,89.6
Gujarat,WR,22.2587,71.1924,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,319.2
MP,WR,21.30039105,76.13001949,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,187.8
Maharashtra,WR,19.25023195,73.16017493,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,473.8
Goa,WR,15.491997,73.81800065,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,11.5
DD,WR,20.4283,72.8397,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,7.6
DNH,WR,20.26657819,73.01661779999999,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,17.9
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,204.0
Telangana,SR,18.1124,79.0193,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,172.7
Karnataka,SR,12.57038129,76.91999711,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,218.4
Kerala,SR,8.900372741,76.56999263,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,73.3
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,355.5
Pondy,SR,11.93499371,79.83000037,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,9.0
Bihar,SR,25.78541445,87.4799727,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,106.7
DVC,ER,22.4975,88.3527,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,66.8
Jharkhand,ER,23.80039349,86.41998572,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,26.6
Odisha,ER,19.82042971,85.90001746,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,92.9
West Bengal,ER,22.58039044,88.32994665,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,192.0
Sikkim,ER,27.3333303,88.6166475,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,1.3
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Assam,NER,26.7499809,94.21666744,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,33.9
Manipur,NER,24.79997072,93.95001705,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,2.5
Meghalaya,NER,25.57049217,91.8800142,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,6.0
Mizoram,NER,23.71039899,92.72001461,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,1.7
Nagaland,NER,25.6669979,94.11657019,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2019-06-19,Wednesday,Working,6,SUMMER,pre-Covid-Lockdown,5.8
Punjab,NR,31.51997398,75.98000281,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,228.4
Haryana,NR,28.45000633,77.01999101,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,179.9
Rajasthan,NR,26.44999921,74.63998124,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,224.0
Delhi,NR,28.6699929,77.23000403,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,112.0
UP,NR,27.59998069,78.05000565,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,389.6
Uttarakhand,NR,30.32040895,78.05000565,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,44.1
HP,NR,31.10002545,77.16659704,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,29.8
J&K,NR,33.45,76.24,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,44.9
Chandigarh,NR,30.71999697,76.78000565,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,5.7
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,88.9
Gujarat,WR,22.2587,71.1924,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,338.8
MP,WR,21.30039105,76.13001949,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,196.1
Maharashtra,WR,19.25023195,73.16017493,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,479.4
Goa,WR,15.491997,73.81800065,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,11.5
DD,WR,20.4283,72.8397,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,7.6
DNH,WR,20.26657819,73.01661779999999,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,18.2
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,195.3
Telangana,SR,18.1124,79.0193,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,170.2
Karnataka,SR,12.57038129,76.91999711,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,218.4
Kerala,SR,8.900372741,76.56999263,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,72.0
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,348.5
Pondy,SR,11.93499371,79.83000037,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,9.1
Bihar,SR,25.78541445,87.4799727,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,108.4
DVC,ER,22.4975,88.3527,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,63.9
Jharkhand,ER,23.80039349,86.41998572,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,25.6
Odisha,ER,19.82042971,85.90001746,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,102.3
West Bengal,ER,22.58039044,88.32994665,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,184.5
Sikkim,ER,27.3333303,88.6166475,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,1.3
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,35.1
Manipur,NER,24.79997072,93.95001705,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,5.9
Mizoram,NER,23.71039899,92.72001461,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,1.8
Nagaland,NER,25.6669979,94.11657019,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2019-06-20,Thursday,Working,6,SUMMER,pre-Covid-Lockdown,5.4
Punjab,NR,31.51997398,75.98000281,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,242.1
Haryana,NR,28.45000633,77.01999101,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,189.3
Rajasthan,NR,26.44999921,74.63998124,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,228.2
Delhi,NR,28.6699929,77.23000403,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,122.7
UP,NR,27.59998069,78.05000565,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,425.1
Uttarakhand,NR,30.32040895,78.05000565,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,45.8
HP,NR,31.10002545,77.16659704,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,30.1
J&K,NR,33.45,76.24,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,45.4
Chandigarh,NR,30.71999697,76.78000565,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,5.5
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,85.9
Gujarat,WR,22.2587,71.1924,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,352.0
MP,WR,21.30039105,76.13001949,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,203.1
Maharashtra,WR,19.25023195,73.16017493,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,474.3
Goa,WR,15.491997,73.81800065,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,13.1
DD,WR,20.4283,72.8397,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,7.7
DNH,WR,20.26657819,73.01661779999999,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,18.2
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,183.0
Telangana,SR,18.1124,79.0193,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,149.4
Karnataka,SR,12.57038129,76.91999711,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,203.3
Kerala,SR,8.900372741,76.56999263,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,66.7
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,336.7
Pondy,SR,11.93499371,79.83000037,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,9.7
Bihar,SR,25.78541445,87.4799727,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,109.2
DVC,ER,22.4975,88.3527,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,63.2
Jharkhand,ER,23.80039349,86.41998572,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,22.8
Odisha,ER,19.82042971,85.90001746,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,82.2
West Bengal,ER,22.58039044,88.32994665,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,175.3
Sikkim,ER,27.3333303,88.6166475,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,1.3
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,2.3
Assam,NER,26.7499809,94.21666744,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,33.2
Manipur,NER,24.79997072,93.95001705,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,6.0
Mizoram,NER,23.71039899,92.72001461,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,1.7
Nagaland,NER,25.6669979,94.11657019,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2019-06-21,Friday,Working,6,SUMMER,pre-Covid-Lockdown,5.4
Punjab,NR,31.51997398,75.98000281,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,263.8
Haryana,NR,28.45000633,77.01999101,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,197.7
Rajasthan,NR,26.44999921,74.63998124,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,241.8
Delhi,NR,28.6699929,77.23000403,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,118.5
UP,NR,27.59998069,78.05000565,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,398.6
Uttarakhand,NR,30.32040895,78.05000565,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,46.0
HP,NR,31.10002545,77.16659704,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,30.4
J&K,NR,33.45,76.24,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,44.2
Chandigarh,NR,30.71999697,76.78000565,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,5.6
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,75.1
Gujarat,WR,22.2587,71.1924,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,354.3
MP,WR,21.30039105,76.13001949,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,198.1
Maharashtra,WR,19.25023195,73.16017493,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,463.8
Goa,WR,15.491997,73.81800065,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,12.4
DD,WR,20.4283,72.8397,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,7.7
DNH,WR,20.26657819,73.01661779999999,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,18.3
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,183.0
Telangana,SR,18.1124,79.0193,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,149.4
Karnataka,SR,12.57038129,76.91999711,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,203.3
Kerala,SR,8.900372741,76.56999263,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,66.7
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,336.7
Pondy,SR,11.93499371,79.83000037,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,9.7
Bihar,SR,25.78541445,87.4799727,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,80.4
DVC,ER,22.4975,88.3527,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,61.4
Jharkhand,ER,23.80039349,86.41998572,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,21.0
Odisha,ER,19.82042971,85.90001746,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,79.8
West Bengal,ER,22.58039044,88.32994665,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,170.0
Sikkim,ER,27.3333303,88.6166475,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,1.3
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,32.0
Manipur,NER,24.79997072,93.95001705,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,5.7
Mizoram,NER,23.71039899,92.72001461,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,1.7
Nagaland,NER,25.6669979,94.11657019,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.1
Tripura,NER,23.83540428,91.27999914,2019-06-22,Saturday,Holiday,6,SUMMER,pre-Covid-Lockdown,5.1
Punjab,NR,31.51997398,75.98000281,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,259.3
Haryana,NR,28.45000633,77.01999101,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,196.1
Rajasthan,NR,26.44999921,74.63998124,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,240.1
Delhi,NR,28.6699929,77.23000403,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,121.0
UP,NR,27.59998069,78.05000565,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,382.0
Uttarakhand,NR,30.32040895,78.05000565,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,40.8
HP,NR,31.10002545,77.16659704,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,28.2
J&K,NR,33.45,76.24,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,41.0
Chandigarh,NR,30.71999697,76.78000565,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,5.6
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,76.7
Gujarat,WR,22.2587,71.1924,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,335.9
MP,WR,21.30039105,76.13001949,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,189.1
Maharashtra,WR,19.25023195,73.16017493,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,429.1
Goa,WR,15.491997,73.81800065,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,12.4
DD,WR,20.4283,72.8397,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,7.2
DNH,WR,20.26657819,73.01661779999999,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,18.2
Andhra Pradesh,WR,14.7504291,78.57002559,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,169.6
Telangana,SR,18.1124,79.0193,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,144.8
Karnataka,SR,12.57038129,76.91999711,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,182.3
Kerala,SR,8.900372741,76.56999263,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,63.4
Tamil Nadu,SR,12.92038576,79.15004187,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,310.1
Pondy,SR,11.93499371,79.83000037,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,8.7
Bihar,SR,25.78541445,87.4799727,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,97.7
DVC,ER,22.4975,88.3527,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,62.7
Jharkhand,ER,23.80039349,86.41998572,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,24.0
Odisha,ER,19.82042971,85.90001746,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,84.3
West Bengal,ER,22.58039044,88.32994665,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,163.8
Sikkim,ER,27.3333303,88.6166475,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,1.0
Arunachal Pradesh,ER,27.10039878,93.61660071,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.3
Assam,NER,26.7499809,94.21666744,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,32.3
Manipur,NER,24.79997072,93.95001705,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.5
Meghalaya,NER,25.57049217,91.8800142,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,6.0
Mizoram,NER,23.71039899,92.72001461,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,1.8
Nagaland,NER,25.6669979,94.11657019,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,2.4
Tripura,NER,23.83540428,91.27999914,2019-06-23,Sunday,Holiday,6,SUMMER,pre-Covid-Lockdown,5.3
Punjab,NR,31.51997398,75.98000281,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,249.8
Haryana,NR,28.45000633,77.01999101,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,197.7
Rajasthan,NR,26.44999921,74.63998124,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,240.6
Delhi,NR,28.6699929,77.23000403,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,123.2
UP,NR,27.59998069,78.05000565,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,383.0
Uttarakhand,NR,30.32040895,78.05000565,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,40.1
HP,NR,31.10002545,77.16659704,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,28.7
J&K,NR,33.45,76.24,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,48.5
Chandigarh,NR,30.71999697,76.78000565,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,6.2
Chhattisgarh,WR,22.09042035,82.15998734,2019-06-24,Monday,Working,6,SUMMER,pre-Covid-Lockdown,85.2
